StateRegionPCode,StateRegion,StateRegionMM,DistrictPCode,District,DistrictMM,TownshipPCode,Township,TownshipMM,VillageTractTownPCode,VillageTractTown,VillageTractTownMM,TotalVillageWards
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011030,Lay Pon Kyauk,လေးပုံကျောက်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011031,Ah Lel Dwein,အလယ်ဒွိန်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011032,Sa Ne Min Pyin,စနဲမင်းပြင်,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011033,Kyauk Taung Pyein,ကျောက်တောင်ပြိန်,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011034,Ku Lar Kyan,ကုလားကြမ်း,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011035,Hmyaw Chaung,မျှောချောင်း,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011036,Yae Myet,ရေမျက်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011037,Ba Yar,ဘယာ,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011038,Ah Wa Taung,အဝတောင်,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011039,Wa Pyay,ဝပြေ,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011040,Min Chaung,မင်းချောင်း,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011041,Ah Lan Chein,အလံချိန်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011042,Ya Ta Na,ရတန,8
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011043,Gant Gar,ဂန့်ဂါ,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011044,Pan Taw Pyin,ပန်းတောပြင်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011045,Chon Swei,ခြုံဆွယ်,1
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011046,Kyauk Ngu,ကျောက်ငူ,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011047,Gyin Gyi,ဂြင်ကြီး,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011048,Min Gan,မင်းဂံ,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011049,La Har Gyi,လဟာကြီး,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011050,Shwe Nyo Ma,ရွှေညိုမ,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011051,War Taung,ဝါးတောင်,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011052,Te Chaung,တဲချောင်း,8
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011053,Kyauk Gyi Pyin,ကျောက်ကြီးပြင်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011054,Zin Kyun,ဇင်ကျွန်း,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011701,Kyaukpyu Town,ကျောက်ဖြူ,17
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012011,Kyaukpyu,ကျောက်ဖြူ,MMR012011702,Sa Ne Town,စနဲ,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012001,Zee Taw,ဇီးတော,1
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012002,Nga/Yone Taung,င/ရုန်းတောင်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012003,Oe Wa,အိုးဝ,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012004,Sun Pan Chaung,စွန်ပန်းချောင်း,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012005,Thit Pon,သစ်ပုံ,8
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012006,Hmyaw Taw U,မျှော်တော်ဦး,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012007,Thit Wa,သစ်ဝ,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012008,Bu Yae Myet,ဘူးရေမျက်,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012009,Be Inn,ဘဲအင်း,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012010,Nga/Inn,င/အင်း,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012011,Kone Khin,ကုန်းခင်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012012,Kha Ohn Maw,ခအုန်းမော်,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012013,Thein Ba La,သိမ္ဗလ,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012014,Thein Kone,သိမ်ကုန်း,1
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012015,Taw Htu,တောထူ,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012016,Kin Te,ကင်းတဲ,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012017,Kyee Nyo,ကျီးညို,1
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012018,Let Me Pyin,လက်မဲပြင်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012019,Min Seik Pyin,မင်းဆိပ်ပြင်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012020,Sa Mon Te,စမုံတဲ,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012021,Nyaung Pin Hla,ညောင်ပင်လှ,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012022,Nga/Pon Kone,င/ပုန်ကုန်း,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012023,Kant Kaw Taw,ကန့်ကော်တော,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012024,Ka Mar,ကမား,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012025,Pyin Kauk,ပြင်ကောက်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012026,Mein Ma Kywei,မိမ္မကြွယ်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012027,Ka Ei,ကအီး,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012028,Pa Lin,ပလင်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012029,Kan Taing Oke,ကံတိုင်းအုပ်,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012030,Kan Zun,ကန်းဇွန်း,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012031,Maung Ma Kan,မောင်းမကန်,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012032,Mee Laung Htaunt,မီးလောင်ထောင့်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012033,Pan Hpe,ပန်းဖဲ,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012034,Thar Yar Kone,သာယာကုန်း,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012035,Taik Kyun,တိုက်ကျွန်း,1
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012036,Ye Kyun,ရဲကျွန်း,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012012,Munaung,မာန်အောင်,MMR012012701,Munaung Town,မာန်အောင်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013001,Pone Soe Pyin,ပုန်းဆိုးပြင်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013002,Se Khon,ဆည်ခုံ,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013003,Kant Kaw,ကန့်ကော်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013004,Ah Chwain Pyin,အချွိန်ပြင်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013005,Say Yin,စေရင်း,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013006,Ywar Pale,ရွာပလဲ,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013007,Ah Twin Pyin,အတွင်းပြင်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013008,Mee Kyaung Tet,မီးကျောင်းတက်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013009,Chaung Hpyar (Yan Pauk),ချောင်းဖျား (ရမ်းပေါက်),6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013010,Gwa Son,ခွဆုံ,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013011,Nga/Sa Mi,င/စမိ,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013012,Ywar Gyi,ရွာကြီး,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013013,Kon Baung,ကုန်ဘောင်,1
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013014,Kyauk Sauk,ကျောက်ဆောက်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013015,Ah Lel Chaung,အလယ်ချောင်း,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013016,Ku Lar Bone,ကုလားဘုန်း,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013017,Yan Thit Gyi,ရမ်းသစ်ကြီး,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013018,Yan Thit Chay,ရမ်းသစ်ချေ,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013019,Let Pan,လက်ပန်,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013020,Kha Maung Chay Taing,ခမောင်းခြေတိုင်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013021,Ma Yut Chein,မရွတ်ချိန်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013022,Thin Baw Seik,သင်္ဘောဆိပ်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013023,Wet Kaik Chaung,ဝက်ကိုက်ချောင်း,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013024,Gaung Kwe Taung,ခေါင်းကွဲတောင်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013025,Thar Si Pyin,သာစည်ပြင်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013026,Kyaung Pyein,ကျောင်းပြိန်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013027,Lay Taung Chaung,လေးတောင်ချောင်း,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013028,Za Yat Pyin,ဇရပ်ပြင်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013029,Tha Yet Cho,သရက်ချို,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013030,Sa Par Ton,စပါးတုံ,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013031,Kyauk Na Gar,ကျောက်နဂါး,9
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013032,Aung Hla Pyin,အောင်လှပြင်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013033,Ah Nauk,အနောက်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013034,Let Pan Pyin,လက်ပန်ပြင်,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013035,Sin Thay Pyin (Sin Si),ဆင်သေပြင် (ဆင်ဆီ),7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013036,Taw Kyar,တောကြား,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013037,Than Chaung,သံချောင်း,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013038,Pyin Chaung Gyi,ပြင်ချောင်းကြီး,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013039,Myay Pon,မြေပုံ,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013040,Nga Yant Chaung,ငရန့်ချောင်း,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013041,La Mu Chay,လမူးချေ,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013042,Hone Wa,ဟုံးဝ,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013043,Thit Poke Chein,သစ်ပုတ်ချိန်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013044,U Ga,ဦးဂ,9
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013045,Thin Baung Chaung,သင်းဘောင်းချောင်း,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013046,Yan Bye Nge Chaung Hpyar,ရမ်းဗြဲငယ်ချောင်းဖျား,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013047,Chaung Wa,ချောင်းဝ,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013048,Kyauk Ni Maw,ကျောက်နီမော်,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013049,Nga/Tha Moke,င/သမုတ်,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013050,Yae Kaung Chaung,ရေကောင်းချောင်း,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013051,Ma Kyay,မကျေး,2
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013701,Ramree Town,ရမ်းဗြဲ,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012013,Ramree,ရမ်းဗြဲ,MMR012013702,Lay Taung Town,လေးတောင်,5
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014001,Ann (North),အမ်းမြောက်,28
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014002,Auk,အောက်,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014003,Ann (South),အမ်းတောင်,14
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014004,Ge Laung,ဂဲလောင်း,10
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014005,Zu Kaing,ဇူကိုင်း,8
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014006,Kin Chay,ကင်းခြေ,9
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014007,Ga Nan Pyin,ဂဏန်းပြင်,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014008,Lone Kauk,လုံးကောက်,19
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014009,Laung Done Kwin,လောင်းဒုံးကွင်း,10
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014010,Let Khwar Tway,လက်ခွါတွေ,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014011,Myanmar Boke Chaung,မြန်မာဘုတ်ချောင်း,12
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014012,Me Let Maung,မဲလက်မောင်း,9
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014013,Hmwar,မွှား,10
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014014,Nyaung Chaung,ညောင်ချောင်း,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014015,Nwar Yon Taung,နွားရုံတောင်,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014016,Pon Na Wa,ပုံဏဝ,3
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014017,Hpet Chaung,ဖက်ချောင်း,6
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014018,Yu,ရူး,4
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014019,Sat Si,စပ်စီ,7
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014020,Sa Khan Maw,စခန်းမော်,11
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014021,Sa Ne,စနဲ,8
MMR012,Rakhine,ရခိုင်,MMR012D003,Kyaukpyu,ကျောက်ဖြူ,MMR012014,Ann,အမ်း,MMR012014022,Dar Let,ဒါးလက်,48
